id,segment,discount,age,tenure_months,income_index,web_visits_30d,leak_after_offer,purchase,unit_margin_if_buy,discount_bucket
433,B,15.757306462160075,52,88,0.652,3,0,1,33.942,16
434,A,19.615641907716558,32,31,0.865,4,1,1,32.388,20
435,C,9.970643565792702,69,16,1.11,1,0,0,36.274,10
436,C,9.508865649554146,63,101,0.66,4,0,0,36.46,10
437,B,15.14195084781659,30,38,1.161,3,1,0,34.19,15
438,B,4.717557269114181,65,1,1.286,6,0,0,38.39,5
439,B,18.898602060526684,34,119,1.249,3,1,1,32.677,19
440,A,12.521745595648584,63,52,0.791,2,0,0,35.246,13
441,B,19.9998047683914,37,114,0.757,3,1,1,32.233,20
442,B,12.858562441747509,33,55,0.994,6,0,0,35.11,13
443,B,8.556946953312881,66,9,0.651,2,0,0,36.844,9
444,B,22.186901432390417,32,1,0.599,5,1,1,31.352,22
445,C,7.778685779555747,53,63,1.275,5,0,0,37.157,8
446,C,5.633221048404853,68,31,1.398,5,0,0,38.022,6
447,A,10.701106908733301,61,70,0.909,3,0,0,35.98,11
448,B,15.495847106004234,63,98,1.386,4,1,0,34.048,15
449,A,12.967777681872345,19,5,1.36,3,0,0,35.066,13
450,A,19.880680801809326,56,17,0.446,0,0,0,32.281,20
451,B,17.0679261869777,39,12,0.774,5,1,0,33.414,17
452,A,17.493635734796584,39,34,1.385,4,0,1,33.243,17
453,A,19.564492585739334,18,83,1.229,5,1,1,32.408,20
454,C,7.288966369358302,38,25,1.958,4,0,0,37.354,7
455,A,15.506639375229165,55,73,0.723,5,0,0,34.043,16
456,B,17.628340056557242,24,4,0.926,4,0,1,33.189,18
457,A,19.54352956324107,48,99,0.624,1,1,1,32.417,20
458,A,13.424501960106006,60,77,0.491,2,0,0,34.882,13
459,C,7.423327240761136,38,4,0.984,2,0,0,37.3,7
460,A,14.627116133043485,43,42,0.553,3,0,0,34.398,15
461,A,1.5236534569674518,22,62,1.526,4,0,0,39.677,2
462,A,16.093841855912338,52,84,0.8,4,0,0,33.807,16
463,A,11.569852928464766,69,80,1.4,4,0,0,35.63,12
464,C,5.335898594152422,33,100,0.413,2,0,0,38.141,5
465,A,18.418317315431903,32,107,0.54,4,0,0,32.87,18
466,C,6.791473616620603,44,94,1.285,2,0,0,37.555,7
467,B,21.89008535554005,19,112,1.108,2,1,1,31.471,22
468,B,22.551739964571247,31,90,0.826,2,0,1,31.205,23
469,B,25.14202916339069,55,51,1.246,6,0,1,30.161,25
470,A,21.234219515989885,59,82,1.451,5,1,1,31.736,21
471,A,13.687674266832557,65,76,1.484,5,0,0,34.776,14
472,C,13.209971143165873,26,29,0.851,3,1,0,34.969,13
473,C,8.547891582964123,62,22,1.156,5,0,0,36.847,9
474,A,10.003762703336772,62,9,0.913,2,0,0,36.261,10
475,B,5.698256740166751,64,112,1.071,4,0,0,37.995,6
476,B,25.480720342122883,66,27,1.092,5,1,1,30.025,25
477,B,19.408362655214066,33,109,0.953,4,0,1,32.471,19
478,B,6.4633397076624775,46,4,1.087,0,0,0,37.687,6
479,C,11.54055230519639,52,42,1.073,1,0,0,35.641,12
480,B,7.870733009215177,42,59,1.119,4,0,0,37.12,8
481,B,7.37572949065614,67,21,1.102,5,0,0,37.319,7
482,B,10.882825838716245,40,7,0.2,3,0,0,35.906,11
483,B,21.252024393306797,36,90,1.908,0,0,1,31.729,21
484,A,18.94793487802535,60,54,0.689,7,1,1,32.657,19
485,C,2.9555770938440764,32,43,1.345,3,0,0,39.1,3
486,A,16.040719691479595,48,14,0.601,4,0,1,33.828,16
487,B,13.837205658061832,41,59,0.429,2,1,1,34.716,14
488,C,8.155252363024841,64,35,0.798,2,1,0,37.005,8
489,A,12.36455386290432,60,94,1.119,5,0,0,35.309,12
490,A,13.3308496531463,44,90,0.652,1,1,0,34.92,13
491,C,15.929885307193452,58,111,1.048,0,0,1,33.873,16
492,A,24.305777506911507,50,75,1.207,3,1,0,30.498,24
493,B,12.479132712043487,51,80,1.443,6,0,0,35.263,12
494,A,5.961723770507824,67,117,0.983,2,0,0,37.889,6
495,A,30.0,55,27,1.01,4,0,1,28.204,30
496,B,20.555024008531646,46,64,1.31,8,1,1,32.009,21
497,A,16.690562365913113,50,46,0.77,5,0,0,33.566,17
498,A,19.89838082723199,43,3,1.38,3,1,1,32.274,20
499,B,19.866185199121368,37,5,0.661,4,1,0,32.287,20
500,C,9.155098369069655,52,102,0.86,2,0,0,36.603,9
501,A,12.493897993784636,41,59,1.053,2,0,0,35.257,12
502,B,13.68665586803368,30,1,0.535,3,0,1,34.777,14
503,B,3.50111225312968,54,1,0.771,3,0,0,38.881,4
504,B,17.164956733598796,24,36,1.06,2,0,0,33.375,17
505,B,25.88115723055649,32,35,1.352,6,0,1,29.863,26
506,A,14.482720067644504,31,103,0.758,2,0,0,34.456,14
507,A,13.397472097772045,46,12,0.794,1,0,1,34.893,13
508,B,8.995308684833546,47,52,1.12,7,0,0,36.667,9
509,A,24.174660400384198,27,57,0.844,7,1,1,30.551,24
510,A,10.508792447253002,31,8,0.484,3,0,0,36.057,11
511,C,9.681952401520416,37,107,1.093,1,0,0,36.39,10
512,A,24.04898631896086,52,8,1.201,5,1,1,30.602,24
513,C,12.148063162130821,41,101,1.207,2,0,0,35.397,12
514,C,3.1888882831045446,36,52,1.215,1,0,0,39.006,3
515,B,5.693803726801894,69,109,0.81,1,0,0,37.997,6
516,A,17.667731821039144,33,118,0.865,4,1,1,33.173,18
517,C,10.354853463143288,61,74,1.479,4,0,0,36.119,10
518,B,16.213513701276213,40,100,1.236,1,0,0,33.759,16
519,A,13.600552135913393,55,90,1.092,2,0,0,34.811,14
520,A,21.15329958949017,23,70,0.971,4,0,1,31.768,21
521,C,7.971062728356271,36,119,0.81,4,1,0,37.08,8
522,B,14.792568909957263,62,27,0.971,5,1,0,34.331,15
523,C,7.107693613060956,42,25,1.158,1,0,0,37.427,7
524,A,16.125375138710965,31,102,1.187,4,0,0,33.794,16
525,B,8.099500624144003,38,63,0.624,6,0,0,37.028,8
526,A,13.58282702261446,54,94,1.106,3,0,1,34.819,14
527,C,9.282419122207134,64,100,0.574,5,1,0,36.551,9
528,B,0.08348021318480647,46,47,1.106,7,0,0,40.258,0
529,C,13.246296983553874,64,51,0.58,5,0,0,34.954,13
530,A,15.113744339949752,39,87,1.35,4,1,0,34.202,15
531,C,3.7614769996711663,19,64,1.488,5,0,0,38.776,4
532,A,12.99717557501701,34,49,0.869,6,0,1,35.054,13
533,B,8.60401457047248,26,8,1.013,2,0,0,36.825,9
534,B,13.033412864938683,39,119,1.181,2,1,0,35.04,13
535,B,8.251757596156233,63,102,1.821,2,0,0,36.966,8
536,B,9.837787274588877,26,96,1.115,3,0,0,36.327,10
537,A,19.964376578090835,22,117,0.922,3,1,1,32.247,20
538,B,2.8392938756140875,62,111,0.461,2,0,0,39.147,3
539,A,14.164104111991978,61,2,1.137,4,0,1,34.584,14
540,C,10.580849115965373,38,75,1.319,3,0,0,36.028,11
541,B,7.581022256488516,51,21,1.238,3,0,0,37.237,8
542,B,7.5337477327982185,47,23,0.982,3,0,0,37.256,8
543,B,10.305666019240586,40,77,1.409,3,0,0,36.139,10
544,A,17.45845095870062,40,37,1.158,3,0,0,33.257,17
545,A,17.454453972091535,36,61,0.78,4,1,1,33.259,17
546,A,11.564527722215836,58,11,0.986,6,0,0,35.632,12
547,A,13.296844945842949,44,12,0.741,7,0,0,34.934,13
548,A,13.048254858437243,36,16,1.101,10,0,0,35.034,13
549,A,16.149356868963977,48,82,0.927,3,0,0,33.784,16
550,B,13.76821052940252,33,85,0.662,6,0,0,34.744,14
551,A,18.91357622527026,51,51,1.082,4,1,0,32.671,19
552,A,18.47225431697984,43,73,1.07,3,0,0,32.849,18
553,C,12.79965029972534,31,47,0.875,9,0,0,35.134,13
554,A,15.551341300956043,23,26,0.954,5,0,0,34.025,16
555,B,12.123437014534673,21,50,1.002,3,0,0,35.407,12
556,C,10.164906009037711,28,107,0.968,5,0,0,36.196,10
557,A,13.402084854004169,66,20,1.664,2,1,1,34.891,13
558,A,12.823999273586413,40,103,1.106,5,1,0,35.124,13
559,C,4.930483415487755,66,91,1.59,3,0,0,38.305,5
560,B,8.589205223752273,28,109,0.757,7,0,0,36.831,9
561,C,10.634965656326038,66,56,0.643,4,1,0,36.006,11
562,B,6.891999086754966,48,97,1.307,1,1,0,37.514,7
563,B,9.971099433057923,28,93,0.877,2,0,0,36.274,10
564,C,10.157643788202492,30,3,1.25,2,0,0,36.199,10
565,B,6.601578637816938,51,85,0.81,3,1,0,37.631,7
566,A,17.86125542170004,67,91,1.201,3,1,0,33.095,18
567,B,10.404088910271696,56,23,0.939,5,0,0,36.099,10
568,C,10.598662624771363,63,74,0.981,1,0,0,36.021,11
569,C,9.011412496182265,47,51,1.486,5,1,0,36.66,9
570,B,4.484963945092023,51,98,1.13,3,0,0,38.484,4
571,B,12.648988085674876,20,111,1.43,6,0,0,35.195,13
572,A,13.7061197011759,40,21,0.918,5,0,0,34.769,14
573,B,14.445965097447928,69,91,1.314,3,0,0,34.471,14
574,B,14.742183332539462,53,60,0.663,5,0,0,34.351,15
575,C,4.90900924486257,62,106,1.002,3,0,0,38.313,5
576,B,16.966534380121118,45,8,0.955,3,1,1,33.455,17
577,A,15.58688948643516,36,85,0.586,6,0,0,34.011,16
578,B,18.803900943342995,30,33,0.586,7,0,1,32.715,19
579,A,20.656991395129186,47,102,0.651,9,1,1,31.968,21
580,A,24.400655129014417,31,102,1.604,2,1,1,30.46,24
581,B,22.221226782112215,54,32,0.95,6,0,1,31.338,22
582,B,21.653811822007523,69,26,1.377,3,0,1,31.567,22
583,C,4.528166588322837,30,17,1.267,2,0,0,38.467,5
584,B,8.014570717004892,48,34,0.923,5,0,0,37.062,8
585,A,18.343800552463946,63,88,1.322,11,0,1,32.9,18
586,A,16.02431245769959,32,110,1.174,5,1,0,33.835,16
587,A,12.038412734842181,67,7,0.418,2,0,0,35.441,12
588,C,9.454227630018835,65,92,1.297,2,0,0,36.482,9
589,A,18.331552486780133,42,106,0.731,3,0,1,32.905,18
590,A,16.742530113043358,21,73,0.882,1,1,0,33.545,17
591,C,5.58053604920808,57,18,1.378,2,0,0,38.043,6
592,B,11.291860229240683,55,95,1.388,5,1,0,35.742,11
593,A,20.62448357325572,32,33,1.226,5,0,0,31.981,21
594,A,18.10060771155835,56,98,0.925,2,1,0,32.998,18
595,B,16.259550137001714,20,18,0.801,3,0,1,33.74,16
596,B,10.262177695271793,18,76,1.202,0,0,0,36.156,10
597,B,13.684897601549151,30,3,0.324,4,1,1,34.777,14
598,A,26.40803515643569,29,60,1.487,3,1,1,29.651,26
599,A,12.285287733392593,22,105,1.213,3,0,1,35.341,12
600,B,11.895103420908764,23,23,1.037,7,0,1,35.499,12
601,A,17.229545117799926,63,41,1.499,3,1,1,33.349,17
602,C,14.565212348019902,18,14,0.954,7,0,0,34.423,15
603,B,10.336434970688106,58,65,0.203,5,0,0,36.127,10
604,B,12.341307996430329,56,54,1.132,3,0,1,35.319,12
605,B,10.462698748079525,66,14,0.733,3,0,0,36.076,10
606,B,13.589544429441142,61,16,1.271,7,0,0,34.816,14
607,B,4.58432144363263,53,118,0.936,3,0,0,38.444,5
608,A,16.268301833579446,43,18,0.404,0,0,0,33.737,16
609,C,10.732852725157553,57,28,0.939,1,0,0,35.967,11
610,A,0.0,40,13,1.708,4,0,0,40.291,0
611,B,21.120307504364213,59,50,1.251,4,1,1,31.782,21
612,C,8.534491107856285,32,45,0.863,2,1,0,36.853,9
613,B,27.583722960134814,41,29,0.2,4,1,1,29.177,28
614,B,15.404105167048165,46,39,0.285,4,0,0,34.085,15
615,B,5.33973324770363,48,35,1.424,6,0,0,38.14,5
616,C,12.5246763175113,21,107,1.222,6,0,0,35.245,13
617,A,19.095257548353356,53,22,0.744,5,1,0,32.597,19
618,B,19.581177254109612,19,42,1.305,3,1,1,32.402,20
619,A,11.806781396662753,20,17,0.598,2,1,0,35.534,12
620,A,11.16216884258315,64,100,1.168,3,0,0,35.794,11
621,C,11.45895256979384,20,25,1.305,5,0,0,35.674,11
622,A,25.208102717772974,55,27,1.104,2,1,1,30.135,25
623,C,14.658760229719274,30,29,0.2,8,0,0,34.385,15
624,B,23.784916617716465,35,75,0.732,5,0,1,30.708,24
625,B,23.868415850400478,55,52,0.615,2,1,1,30.674,24
626,B,22.724987363375945,54,56,0.454,6,1,0,31.135,23
627,B,15.174456166827571,20,37,0.78,10,0,1,34.177,15
628,B,12.636316429872515,30,64,1.195,2,0,0,35.2,13
629,B,0.0,21,116,0.721,7,0,0,40.291,0
630,A,9.294603618231758,21,40,0.369,4,0,0,36.546,9
631,A,12.055189421653784,33,103,1.066,2,0,0,35.434,12
632,B,17.05641405934995,53,9,1.143,6,0,1,33.419,17
633,B,7.039711514079465,22,16,1.611,5,0,0,37.455,7
634,C,9.182055545480575,30,44,1.355,3,0,0,36.592,9
635,B,11.199007134502125,42,20,0.57,4,0,0,35.779,11
636,A,13.776610004271816,61,19,1.086,2,0,0,34.74,14
637,B,21.254023124161016,53,11,0.485,7,1,0,31.728,21
638,A,15.711768979534126,38,110,1.554,2,0,1,33.961,16
639,B,11.904602960077721,52,115,1.077,3,0,0,35.495,12
640,B,16.767356936834297,45,107,1.118,4,0,0,33.535,17
641,B,14.640194502296264,26,38,0.796,9,0,0,34.392,15
642,C,14.09792152301643,61,95,1.186,2,0,0,34.611,14
643,A,15.632644277058457,34,47,1.215,3,0,0,33.993,16
644,C,7.969523830984015,26,95,0.636,2,1,0,37.08,8
645,C,7.431325925238447,42,90,1.143,7,0,0,37.297,7
646,A,22.860486721847327,43,37,1.964,2,1,0,31.08,23
647,B,9.253448181783556,24,6,0.879,5,0,0,36.563,9
648,A,11.014058402635976,60,13,0.728,5,0,0,35.854,11
649,A,13.88592276293563,18,11,1.343,3,0,1,34.696,14
650,A,12.127152696681765,54,16,1.555,6,0,0,35.405,12
651,B,14.277328481961463,27,38,0.669,4,0,1,34.539,14
652,B,17.564362630162055,19,82,1.018,2,1,0,33.214,18
653,B,14.062197437485638,23,58,1.021,7,1,1,34.625,14
654,B,15.339233712311547,56,19,1.332,5,0,0,34.111,15
655,A,24.971699065376782,32,75,1.303,5,1,0,30.23,25
656,C,11.659861700276938,46,42,1.028,4,0,0,35.593,12
657,A,7.203606024627353,26,15,1.309,3,0,0,37.389,7
658,B,12.461903296969133,69,18,0.943,5,0,0,35.27,12
659,B,19.553813677110952,24,115,0.554,5,1,1,32.413,20
660,B,6.41382927996889,57,38,0.751,6,0,0,37.707,6
661,A,17.499262250487476,18,81,1.355,6,1,0,33.241,17
662,B,6.423994275664244,22,66,1.05,2,0,0,37.703,6
663,A,18.248778066045798,63,23,0.543,1,0,0,32.939,18
664,B,19.516045824613556,32,42,1.199,8,0,0,32.428,20
665,A,19.636115201254103,33,102,1.172,5,0,1,32.38,20
666,A,19.243786437129295,59,44,1.189,4,1,1,32.538,19
667,B,14.73796127573741,27,53,1.884,5,1,1,34.353,15
668,A,11.125763541334546,20,53,1.358,3,1,0,35.809,11
669,A,17.45622792924724,50,21,0.849,5,0,0,33.258,17
670,A,10.013449572350993,44,31,1.304,5,0,0,36.257,10
671,A,19.492430230910113,58,76,0.765,2,1,0,32.437,19
672,B,11.450819330235312,40,118,1.611,4,0,0,35.678,11
673,B,17.228638311329302,19,35,1.122,7,0,1,33.35,17
674,B,9.594989680530293,32,113,1.322,7,1,0,36.425,10
675,B,19.80423198784765,30,82,1.035,1,0,0,32.312,20
676,A,30.0,66,38,0.769,3,1,1,28.204,30
677,B,17.605017749934262,67,98,1.503,5,0,0,33.198,18
678,B,6.571868491120436,61,95,1.547,1,0,0,37.643,7
679,C,11.688771602172876,43,82,0.728,2,0,0,35.582,12
680,A,10.756282468458238,60,46,1.783,1,0,0,35.957,11
681,A,12.166095044285527,24,39,1.09,6,0,0,35.389,12
682,A,18.117246831403357,67,106,0.885,6,0,0,32.992,18
683,B,20.307821690278097,28,76,1.165,3,1,0,32.109,20
684,B,19.055611602766255,61,84,0.2,7,1,1,32.613,19
685,A,20.197304992906073,26,9,0.669,4,1,0,32.153,20
686,B,9.186475036022332,51,37,0.861,5,0,0,36.59,9
687,B,16.608814737047787,63,41,0.699,3,0,1,33.599,17
688,B,11.228497166988486,63,54,0.2,6,0,0,35.767,11
689,A,13.194133100115224,65,108,0.569,6,0,0,34.975,13
690,B,12.78918462221256,35,67,0.458,3,0,0,35.138,13
691,B,17.718365769719163,41,27,1.33,6,0,1,33.152,18
692,A,20.78735042972422,37,68,1.354,4,0,1,31.916,21
693,A,15.312995679764052,67,83,1.643,1,1,0,34.121,15
694,B,10.672959578486266,38,114,1.024,4,0,0,35.991,11
695,A,15.108449644427358,19,13,0.89,2,1,1,34.204,15
696,A,11.912485309141148,61,108,1.301,4,0,0,35.492,12
697,A,8.387577806804254,59,33,0.842,5,0,0,36.912,8
698,B,18.636546782294015,62,56,1.184,6,0,1,32.782,19
699,A,23.53998326986322,62,80,0.2,4,1,1,30.807,24
700,B,8.931848065912547,40,92,1.113,6,0,0,36.692,9
701,A,13.704743645131437,27,59,1.079,5,0,0,34.769,14
702,B,10.900192906875029,65,2,1.062,9,0,0,35.899,11
703,A,13.370076556508062,40,108,1.289,4,1,0,34.904,13
704,B,2.668187759953847,63,27,1.435,3,0,0,39.216,3
705,A,15.140681110123452,36,118,1.036,6,1,0,34.191,15
706,A,16.472732435454358,65,97,0.927,10,0,0,33.654,16
707,A,7.793253207640321,30,45,1.674,1,0,0,37.151,8
708,B,16.46381875822244,29,5,0.288,8,1,1,33.658,16
709,C,7.118889068203851,39,63,1.155,2,0,0,37.423,7
710,C,11.46010277168838,19,104,0.576,0,0,0,35.674,11
711,A,14.323857329473974,63,76,1.26,6,0,1,34.52,14
712,A,9.123308689508715,33,86,0.837,2,0,0,36.615,9
713,A,14.067057872416498,42,85,0.2,3,1,0,34.623,14
714,A,18.77526957757172,44,60,1.279,7,0,0,32.726,19
715,B,16.884587822001734,60,90,0.996,2,1,0,33.488,17
716,A,18.40536359696189,53,70,0.804,0,0,1,32.875,18
717,A,20.457383127390287,39,49,0.2,4,0,0,32.049,20
718,C,11.860543809758838,38,88,0.929,5,0,0,35.512,12
719,B,18.406137081143463,30,85,0.846,1,1,1,32.875,18
720,A,16.430185792119634,19,93,0.865,4,0,1,33.671,16
721,B,12.731144737610137,55,47,1.173,0,0,0,35.162,13
722,A,15.678552746476171,63,115,0.209,5,1,0,33.974,16
723,B,7.162487052731412,31,45,0.708,3,0,0,37.405,7
724,C,12.197786067727094,24,83,0.648,3,0,0,35.377,12
725,A,21.03932085618831,47,87,1.397,4,0,1,31.814,21
726,B,19.105170956581365,41,118,1.088,4,0,0,32.594,19
727,C,8.252204776227089,20,94,0.907,4,0,0,36.966,8
728,B,12.205763857420347,20,8,1.214,3,0,0,35.373,12
729,B,4.173647665178402,46,37,0.636,6,0,0,38.61,4
730,C,16.164691931318167,20,47,1.189,4,0,0,33.778,16
731,B,15.16204381311267,53,92,0.766,5,1,0,34.182,15
732,B,11.209967479646718,30,7,1.194,5,0,0,35.775,11
733,A,13.820151438916142,22,22,0.886,3,0,0,34.723,14
734,A,21.162645716311083,62,19,0.917,6,0,0,31.765,21
735,A,21.008109372915893,48,24,0.996,3,1,1,31.827,21
736,A,21.1353642145383,19,77,1.066,2,1,1,31.776,21
737,B,5.401992419145183,46,3,1.76,5,0,0,38.115,5
738,A,8.66373417685682,65,48,0.791,4,0,1,36.8,9
739,B,14.084573623963037,18,26,0.506,5,0,1,34.616,14
740,A,13.559366438562773,60,95,1.265,4,0,0,34.828,14
741,B,16.227036935061076,30,24,1.131,2,0,1,33.753,16
742,C,11.017122461916946,29,25,1.027,5,0,0,35.852,11
743,A,19.866420914259567,55,53,1.042,3,1,0,32.287,20
744,B,16.32225730968546,59,50,1.547,2,0,1,33.715,16
745,B,14.84894720543786,26,104,1.602,1,0,0,34.308,15
746,B,10.441354074297506,44,20,0.955,2,0,0,36.084,10
747,B,28.866630315095456,62,67,1.037,2,1,1,28.66,29
748,B,9.860735685821867,34,30,1.384,7,0,0,36.318,10
749,B,6.341366531341653,54,60,1.605,4,0,0,37.736,6
750,B,14.170171224445347,51,32,1.145,5,0,0,34.582,14
751,C,10.211595770267452,53,7,1.416,1,0,0,36.177,10
752,A,23.612143504542388,38,14,1.222,3,1,1,30.778,24
753,A,15.284528751697255,22,90,1.609,7,0,1,34.133,15
754,A,12.072451381753378,40,69,0.434,7,0,0,35.427,12
755,A,20.953622119605978,41,37,2.006,5,0,0,31.849,21
756,A,19.60539340193751,63,20,0.599,5,0,1,32.392,20
757,C,13.147892374794315,24,99,1.363,4,1,1,34.994,13
758,A,12.113073523799459,57,14,1.145,2,0,0,35.411,12
759,A,19.16604046658133,59,3,0.909,5,0,1,32.569,19
760,A,15.508192222914989,23,103,0.978,1,0,1,34.043,16
761,B,3.706484031670758,27,52,0.666,8,0,0,38.798,4
762,C,10.926576217012522,29,12,0.807,4,0,0,35.889,11
763,B,12.621293248533583,67,59,0.738,5,0,1,35.206,13
764,A,10.472558209197501,49,21,0.627,6,0,0,36.072,10
765,A,12.980663254105444,63,40,1.385,4,0,0,35.061,13
766,C,16.03302722684191,43,16,0.883,3,0,1,33.831,16
767,B,16.77000415020062,37,24,1.353,2,0,0,33.534,17
768,C,13.415644375455008,51,95,0.643,2,1,0,34.886,13
769,A,15.070572830221426,48,91,0.502,5,1,0,34.219,15
770,C,8.651644252026143,66,27,0.514,12,0,0,36.805,9
771,A,17.95817292393784,59,66,1.078,6,0,0,33.056,18
772,B,10.21775719230763,39,79,1.796,6,0,0,36.174,10
773,A,11.327148668056973,67,68,1.286,7,0,0,35.727,11
774,B,5.883132994620412,28,24,1.45,5,0,0,37.921,6
775,B,9.762482554412856,24,31,1.301,4,1,0,36.358,10
776,B,14.827017084100312,65,102,1.198,1,0,0,34.317,15
777,A,20.26610183501969,36,103,0.733,3,1,0,32.126,20
778,A,16.30875654641766,37,111,1.706,3,0,0,33.72,16
779,C,15.187999345347727,59,92,0.2,4,0,0,34.172,15
780,C,5.887846080862538,24,10,1.002,13,0,0,37.919,6
781,B,17.63203966212464,51,101,1.167,6,0,1,33.187,18
782,A,8.630580753542198,45,63,1.362,1,1,0,36.814,9
783,B,7.459688227611956,33,96,0.494,6,0,0,37.286,7
784,B,10.136300376798857,57,97,1.159,5,0,0,36.207,10
785,A,10.043201240022636,66,64,1.21,5,0,0,36.245,10
786,A,19.344089621541112,37,91,0.969,1,0,0,32.497,19
787,A,14.365951767604864,35,55,0.514,6,1,1,34.503,14
788,C,16.76882502037011,45,1,1.179,4,0,0,33.535,17
789,C,6.661528880159555,50,73,1.098,3,1,0,37.607,7
790,B,7.548609822066527,39,116,1.217,2,0,0,37.25,8
791,A,19.592755834958137,38,29,1.502,6,0,1,32.397,20
792,B,8.64083585578703,59,88,1.358,5,0,0,36.81,9
793,B,11.760149071079708,37,82,1.317,9,1,0,35.553,12
794,C,7.844710494690029,44,118,0.888,4,1,0,37.13,8
795,C,3.238407001958926,31,88,1.279,6,0,0,38.986,3
796,C,7.646119573182114,35,40,0.797,5,0,1,37.21,8
797,A,17.770073966693655,64,2,0.337,5,0,1,33.131,18
798,B,6.2500948526016895,37,102,0.847,0,0,0,37.773,6
799,A,8.39737969516875,40,7,0.997,2,0,0,36.908,8
800,A,14.712831380780095,53,3,0.642,4,0,0,34.363,15
801,B,8.891127463799936,43,68,1.524,5,0,0,36.709,9
802,B,12.876748691130803,36,74,0.53,10,1,0,35.103,13
803,B,11.772530387006254,55,33,1.078,3,0,0,35.548,12
804,B,12.204204026652663,35,71,1.245,7,0,1,35.374,12
805,C,9.488826180510387,31,59,1.815,2,0,0,36.468,9
806,C,10.594433800722104,27,33,0.886,4,1,0,36.023,11
807,B,10.595290999818468,50,13,1.202,5,0,0,36.022,11
808,C,15.828273788567673,22,107,1.47,1,0,1,33.914,16
809,B,13.141438447858643,62,55,0.438,4,1,1,34.996,13
810,A,15.506677646202931,25,5,0.507,4,1,0,34.043,16
811,A,18.524856266282786,37,47,0.742,4,0,1,32.827,19
812,A,17.963543228418953,61,61,1.198,2,1,1,33.053,18
813,C,11.614103146861725,45,76,1.823,3,1,0,35.612,12
814,B,7.15193854660193,54,6,1.135,6,0,1,37.41,7
815,B,10.984152665231331,30,57,0.745,3,0,0,35.866,11
816,C,9.284197180291848,30,101,0.975,3,0,0,36.55,9
817,C,13.899127843818333,60,85,1.226,5,0,1,34.691,14
818,B,3.811188944150688,20,62,1.079,3,0,0,38.756,4
819,A,18.852236959037064,48,75,1.193,4,0,1,32.695,19
820,B,7.854675028902224,26,48,1.199,7,0,0,37.126,8
821,B,10.872997312823852,45,80,0.784,5,0,1,35.91,11
822,B,8.632371717555852,44,32,0.538,5,0,0,36.813,9
823,B,17.76982823743812,49,118,0.911,6,0,0,33.132,18
824,B,20.92414338720628,52,47,0.941,4,0,0,31.861,21
825,B,4.66428405725083,42,118,1.147,7,0,0,38.412,5
826,B,21.791439634664506,18,103,1.151,5,1,1,31.511,22
827,A,19.91583258643233,32,82,1.205,5,0,1,32.267,20
828,C,7.531069724434559,60,113,1.767,9,0,0,37.257,8
829,A,7.84665852517457,43,35,0.932,4,0,0,37.13,8
830,A,22.616316666346457,61,25,0.921,7,0,1,31.179,23
831,B,10.611577782632917,23,38,1.51,4,1,1,36.016,11
832,A,11.683678359127725,31,91,0.844,6,0,0,35.584,12
833,A,8.798717422756635,46,71,0.974,3,1,0,36.746,9
834,C,9.161468170598994,55,111,1.025,2,0,0,36.6,9
835,B,24.386857032964407,57,40,0.832,6,0,1,30.465,24
836,A,11.005954572021341,32,50,0.87,3,0,1,35.857,11
837,A,17.759623194321414,36,32,1.233,8,1,1,33.136,18
838,A,14.34524249017752,25,99,0.2,5,1,0,34.511,14
839,B,17.825620635485244,44,29,1.116,4,1,0,33.109,18
840,B,12.009382972383563,37,91,1.088,6,0,0,35.452,12
841,C,7.514348265418043,54,78,1.219,7,0,0,37.264,8
842,B,2.6858137678322294,38,13,0.859,5,1,0,39.209,3
843,B,6.950380440426256,29,97,1.253,6,0,1,37.491,7
844,B,2.471671860665232,33,62,0.946,4,0,0,39.295,2
845,B,15.154311918395754,67,32,0.831,9,0,0,34.185,15
846,A,12.956281717876799,48,20,1.066,3,1,0,35.071,13
847,B,18.1581098000327,59,67,1.229,5,0,0,32.975,18
848,B,15.51494876677158,18,72,1.434,4,1,1,34.04,16
849,C,7.992770313442498,45,76,0.852,2,0,0,37.071,8
850,B,14.459646143876082,57,85,0.551,3,0,1,34.465,14
851,B,5.836338508702187,46,28,0.883,4,0,0,37.94,6
852,C,10.008332015333927,38,64,1.008,2,0,0,36.259,10
853,A,6.274657777077669,52,115,0.706,5,0,0,37.763,6
854,B,0.0,54,62,0.852,2,1,0,40.291,0
855,B,8.377286659277686,44,107,1.549,6,0,0,36.916,8
856,B,21.742536416209273,29,11,0.508,3,0,0,31.531,22
857,B,12.461566386948698,67,17,0.665,3,0,0,35.27,12
858,A,13.766834347376683,43,12,0.473,2,1,0,34.744,14
859,A,17.350971948061936,55,69,1.175,2,0,1,33.3,17
860,B,8.655828610233005,59,110,0.779,3,1,0,36.804,9
861,B,12.813010588275429,33,33,0.949,5,0,0,35.129,13
862,A,24.876416101786273,21,27,0.989,6,1,1,30.268,25
863,B,9.910779045201634,56,49,2.067,3,0,0,36.298,10
864,C,5.672727034882432,38,49,0.714,5,0,0,38.006,6
865,B,16.916575837935095,62,48,1.393,3,0,1,33.475,17
866,B,9.088746455330385,62,33,0.373,2,1,0,36.629,9
